type,district,id,id_cruce,Longitude,Latitude
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9813,47,-3.70165761275762,40.41994459475309
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8656,48,-3.69962033749615,40.41966786141999
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8655,48,-3.69960078895856,40.41983043304013
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8654,48,-3.69972550458887,40.41982145772295
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8653,48,-3.69946518568832,40.41976300722138
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8652,48,-3.69944753794675,40.41962184954095
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8657,48,-3.69975118841545,40.41968304536297
other,Centro,6206,2185,-3.69870102438197,40.42713023628083
other,Centro,6207,2185,-3.69874569284866,40.42706173946411
other,Centro,6208,2185,-3.69887882883693,40.42704526579025
other,Centro,6209,2185,-3.69907333375776,40.42712677471681
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9841,28,-3.69539646192247,40.41907800639441
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9843,28,-3.69582370630046,40.41871873064494
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9974,28,-3.69559640143466,40.41912392194567
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4502,28,-3.69555151373459,40.41920406302435
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9844,28,-3.69576275538657,40.41863459409529
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9973,28,-3.69532325149938,40.41883257578707
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9842,28,-3.69536527861402,40.41898041372306
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4501,28,-3.69533645748297,40.41889389692476
other,Centro,4541,29,-3.69413239575849,40.41932888162149
other,Centro,4546,29,-3.69371386759317,40.41882558525572
other,Centro,4545,29,-3.69390723307304,40.41885837716767
other,Centro,4543,29,-3.69407393534274,40.41921515566128
other,Centro,4544,29,-3.69403508339985,40.41910507218925
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4552,29,-3.69329619703059,40.41983209555215
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,9975,29,-3.69401631131923,40.41905328794022
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4551,29,-3.69336991890778,40.41985126667419
other,Centro,4553,29,-3.6929286509906,40.41989775832197
other,Centro,4554,29,-3.69260837458391,40.41986238661676
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4555,29,-3.69247882316815,40.41984233645235
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4556,29,-3.69237758954662,40.41981462993083
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4549,29,-3.69276584245626,40.4188487024998
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4550,29,-3.69264321719953,40.41883776966236
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4547,29,-3.69320027312704,40.41875920959039
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4559,29,-3.6919984804144,40.41952601663156
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4558,29,-3.69209305921806,40.41953595004988
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4560,29,-3.69194251385822,40.41940366145398
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4557,29,-3.69212657628764,40.41966392672027
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9007,29,-3.69272793225073,40.41989742766025
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9006,29,-3.69274127325148,40.41983290940462
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,4548,29,-3.69291159360071,40.41875316530439
other,Centro,4542,29,-3.6941034025396,40.41924205315392
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4500,30,-3.69703932223106,40.41845159723643
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4498,30,-3.69709570255286,40.41856137721634
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9846,30,-3.69635641993456,40.41852001491475
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4499,30,-3.69706641274339,40.41850225046887
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9845,30,-3.6964268341868,40.41859191955263
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8650,30,-3.69687684432239,40.41902474317791
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8651,30,-3.69694890932018,40.41888153196754
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4497,30,-3.69713949249429,40.4186541814209
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8861,31,-3.69837924052017,40.41830365173062
other,Centro,6369,31,-3.69844084917648,40.41753646064213
other,Centro,6370,31,-3.69853161383973,40.4175297770128
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8860,31,-3.69819695475564,40.41813350617928
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8976,31,-3.69851693848357,40.41804697846484
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8977,31,-3.69858202779773,40.41800690266537
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5761,32,-3.6993780889783,40.41808713076807
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4489,32,-3.69946853084835,40.41789195155948
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4490,32,-3.69974562147928,40.41753980947174
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5760,32,-3.69942700831384,40.41807139044497
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8934,32,-3.69981884818655,40.41757235019777
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8933,32,-3.69944968176501,40.41785829652013
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4473,33,-3.69175378678235,40.42222615398354
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4474,33,-3.69151895220568,40.42216326220372
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4483,33,-3.69249486043953,40.42178551267463
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4471,33,-3.69182020925012,40.42239456521379
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4469,33,-3.69223766379177,40.42233339001542
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4475,33,-3.69141447836393,40.42219071522884
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4484,33,-3.69239538407185,40.42176191398763
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4476,33,-3.6913053619915,40.42216092560342
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4482,33,-3.69256099926395,40.42186980388511
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4472,33,-3.69179492597204,40.42245755895986
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4486,33,-3.69216837393979,40.42184107972535
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4485,33,-3.69211055710156,40.42191703882796
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4481,33,-3.69254077191186,40.42191141971508
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4470,33,-3.69215298907673,40.42233218452883
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4467,33,-3.69223114474178,40.42249056212796
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4468,33,-3.69224903294302,40.42243560683333
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4348,9,-3.70518073461267,40.41643144202442
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4349,9,-3.70510786203901,40.41647294522847
other,Centro,7275,116,-3.70896671862142,40.41585647635469
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9691,116,-3.70885046155185,40.41579498981965
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9692,116,-3.70876160416154,40.4158133668154
other,Centro,7274,116,-3.70904340057462,40.41592664889382
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5763,1497,-3.70044294367077,40.416793715799
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8958,1497,-3.70025410028264,40.4165596142487
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8959,1497,-3.70023913578322,40.41663332218482
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8956,1497,-3.70057633441361,40.41648431671533
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5762,1497,-3.70031465840627,40.41675864880786
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8957,1497,-3.7004993051978,40.41645145578308
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8960,1497,-3.70034631802918,40.41646579345816
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8961,1497,-3.70043978513634,40.41644988301596
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,6894,115,-3.71341504162328,40.41491958217505
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,6895,115,-3.71362357701539,40.4148914410694
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,5014,26,-3.69433417855384,40.41459036665186
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9808,26,-3.6937360739232,40.41598442957311
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,5012,26,-3.69312907720889,40.41523865291286
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,5010,26,-3.69500396073024,40.4155547237431
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,5011,26,-3.69499185101697,40.41539783857028
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,5016,26,-3.69347524213737,40.414697972265
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,5017,26,-3.69325856205409,40.41472719096976
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,5015,26,-3.69408892237724,40.41460104347817
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9809,26,-3.69355182339254,40.4159670874104
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,5013,26,-3.69312399742084,40.41514679471244
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9807,26,-3.69462917727156,40.41563994560617
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,9806,26,-3.69478315767955,40.41566129455856
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,1234,201,-3.72081007111653,40.41422012693095
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,1238,201,-3.72069301066039,40.41385163658854
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,1233,201,-3.72102977761632,40.41421910061706
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,6496,201,-3.7219604163044,40.41409615218812
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,1235,201,-3.72073483436469,40.41407153419293
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,6493,201,-3.72187551786745,40.41389241234376
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,6494,201,-3.72187519112827,40.41400801001944
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8563,772,-3.70411655838592,40.41433394759125
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8562,772,-3.704084222756,40.41440106822712
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5025,771,-3.70754092675373,40.41314561922641
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5024,771,-3.70741671607272,40.41319943737113
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4590,204,-3.69324593699433,40.41245746436084
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4585,204,-3.69342121408218,40.4128610702501
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4588,204,-3.69272714032347,40.41228088954884
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4584,204,-3.69359983140249,40.41282409016782
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4586,204,-3.69303013708245,40.41278758608472
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4587,204,-3.69284828298999,40.4128113610807
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4589,204,-3.69291789918598,40.41227533263944
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4591,204,-3.69343900643391,40.41240112665873
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4314,426,-3.70520672134134,40.41259482620095
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4313,426,-3.70503268274613,40.41266375696534
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4316,426,-3.70500737708466,40.41251439501375
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4315,426,-3.70515362735496,40.41250394292211
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5026,383,-3.69959738480691,40.41265298394259
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5027,383,-3.69963458460936,40.41261146401716
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5029,385,-3.69858649166004,40.41202867998002
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5028,385,-3.69852531778206,40.41210402104161
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5020,172,-3.71394116465492,40.41190063930812
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5018,172,-3.71384592155077,40.41282736183261
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5019,172,-3.71368823576273,40.41286346063898
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5021,172,-3.71379432183111,40.41191915009872
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,8521,381,-3.69683185768876,40.4112464488109
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,8520,381,-3.69676678914993,40.41121192427573
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4319,340,-3.70835001322289,40.4114029425143
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,7133,340,-3.70869789088292,40.41130172343207
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,7132,340,-3.70863480554571,40.4112340180445
other,Centro,10878,340,-3.70846855706637,40.41109398024445
other,Centro,10877,340,-3.70859258883982,40.41110199541011
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4320,340,-3.70816102066318,40.41146788473933
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4322,98,-3.71367679363088,40.41070945479799
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4325,98,-3.71396943569783,40.41010710772331
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4321,98,-3.713875813583,40.41102192169117
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4323,98,-3.71353695031699,40.41065832650275
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,1465,98,-3.71404655576534,40.41102832430362
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4324,98,-3.71379974033185,40.41022708189383
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,7249,339,-3.70928527164738,40.41027391335601
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,7250,339,-3.70920085079187,40.410266091422
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5033,64,-3.69149862206736,40.40823150372303
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4592,64,-3.69216324651262,40.40984751868522
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4593,64,-3.69235111642242,40.40980993320117
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4599,64,-3.69288309691885,40.40938740398891
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4596,64,-3.69288100278508,40.40953979725676
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5035,64,-3.69282505802401,40.40805648723111
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5037,64,-3.69244396957007,40.40799653909707
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5031,64,-3.69146319915547,40.40874156904798
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5030,64,-3.69133417140639,40.40886424732362
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4594,64,-3.69235333807536,40.40971376340008
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5036,64,-3.69264166957163,40.40809051855095
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5034,64,-3.69303007684256,40.40815516562694
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4595,64,-3.69254571387802,40.40969842043155
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5032,64,-3.69146394848225,40.40842571486395
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,1466,670,-3.71562382937006,40.40830942238251
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,1464,670,-3.71665489329935,40.408580217405
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,1467,670,-3.71564080733269,40.40815346351091
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,1463,670,-3.71651811648626,40.40868796456782
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,7511,307,-3.69771695777835,40.40618363441681
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,7512,307,-3.6978432248635,40.4061432724987
other,Centro,5766,576,-3.69613267867157,40.40691740704185
other,Centro,5767,576,-3.69596159569104,40.406761655844
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,8071,377,-3.70557225253643,40.40562220686728
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,8069,377,-3.7071556715403,40.40560920909629
other,Centro,6563,377,-3.70689406260005,40.40565445012305
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,8072,377,-3.70706192752345,40.40601313485438
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,8070,377,-3.7055893094903,40.40541487934986
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,8073,377,-3.7072036999469,40.40600351363484
other,Centro,6564,377,-3.70685898590333,40.40584299616391
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Centro,8068,377,-3.70701089983356,40.40560571735196
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5056,308,-3.69968521292974,40.40593104221034
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5057,308,-3.69957670504275,40.40576458272361
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5059,309,-3.70073353801513,40.40543836824081
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,5058,309,-3.70081424135182,40.40561921552034
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4278,353,-3.70288412605855,40.40552399698444
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4281,353,-3.70176598224097,40.40514846854257
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4246,353,-3.70229077447089,40.40453645196221
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4274,353,-3.7031372290483,40.40454191335531
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4249,353,-3.70209194122132,40.40470189872538
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4279,353,-3.70281410570986,40.40554794588924
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4277,353,-3.70339398592543,40.40522383363268
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4270,353,-3.70352998626513,40.40502283190033
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,7703,353,-3.7021460366659,40.40554517755338
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,7704,353,-3.70221168402364,40.40554966376608
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4271,353,-3.70356022352941,40.40483634417163
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4272,353,-3.70348022602946,40.40467749019899
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4273,353,-3.70324566184759,40.40449282560976
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,4280,353,-3.70191167111174,40.40534260387681
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,135,65,-3.71188298264615,40.43036477571754
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,139,65,-3.71191210963069,40.43007708099866
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,136,65,-3.71208382797126,40.43032012374399
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,138,65,-3.71209864500426,40.43005085092587
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,134,65,-3.71178602011966,40.43036111188824
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,137,65,-3.71208293588891,40.43011347164685
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,247,66,-3.70918228926097,40.43003613259057
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,250,66,-3.70887844651236,40.42967779521305
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,246,66,-3.70923880437727,40.42982278040364
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,251,66,-3.70897764650918,40.42970420651358
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,248,66,-3.70853317914616,40.42995571345367
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,249,66,-3.70852332826391,40.42975420914832
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,8928,425,-3.70953698584863,40.4287486658699
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Centro,21,425,-3.70966198505163,40.42876768312023
